AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
50,Good,0,0,17,0,1,0,50,0
150,Unhealthy,3,0,143,3,2,0,150,3
30,Good,1,0,30,0,6,0,29,0
38,Good,1,0,38,0,2,0,26,0
55,Moderate,2,0,31,0,4,0,55,2
33,Good,0,0,33,0,2,0,17,0
53,Moderate,1,0,45,0,2,0,53,2
166,Unhealthy,2,0,133,3,1,0,166,3
30,Good,1,0,30,0,2,0,19,0
34,Good,0,0,34,0,0,0,13,0
39,Good,1,0,31,0,3,0,39,0
54,Moderate,1,0,28,0,2,0,54,2
32,Good,1,0,22,0,1,0,32,0
137,Unhealthy for Sensitive Groups,1,0,26,0,0,0,137,4
55,Moderate,0,0,22,0,0,0,55,2
33,Good,1,0,33,0,0,0,22,0
148,Unhealthy for Sensitive Groups,1,0,25,0,12,0,148,4
56,Moderate,2,0,11,0,15,0,56,2
174,Unhealthy,4,0,174,2,1,0,162,3
44,Good,1,0,35,0,4,0,44,0
122,Unhealthy for Sensitive Groups,3,0,122,3,0,0,114,4
32,Good,1,0,32,0,0,0,9,0
134,Unhealthy for Sensitive Groups,2,0,47,0,1,0,134,4
59,Moderate,1,0,45,0,4,0,59,2
42,Good,1,0,42,0,1,0,35,0
44,Good,1,0,33,0,7,0,44,0
68,Moderate,1,0,44,0,5,0,68,2
32,Good,0,0,9,0,2,0,32,0
21,Good,0,0,18,0,1,0,21,0
48,Good,1,0,29,0,6,0,48,0
49,Good,1,0,49,0,1,0,20,0
48,Good,0,0,34,0,0,0,48,0
160,Unhealthy,5,0,23,0,1,0,160,3
38,Good,1,0,38,0,1,0,28,0
36,Good,0,0,36,0,1,0,35,0
32,Good,1,0,30,0,1,0,32,0
44,Good,1,0,15,0,0,0,44,0
46,Good,1,0,30,0,5,0,46,0
151,Unhealthy,0,0,27,0,0,0,151,3
38,Good,1,0,30,0,3,0,38,0
41,Good,1,0,41,0,0,0,23,0
41,Good,1,0,41,0,0,0,25,0
29,Good,1,0,15,0,0,0,29,0
58,Moderate,0,0,27,0,0,0,58,2
151,Unhealthy,0,0,29,0,0,0,151,3
36,Good,0,0,17,0,0,0,36,0
127,Unhealthy for Sensitive Groups,1,0,43,0,0,0,127,4
27,Good,1,0,27,0,0,0,6,0
53,Moderate,0,0,25,0,0,0,53,2
176,Unhealthy,5,0,19,0,1,0,176,3
39,Good,1,0,39,0,0,0,32,0
20,Good,0,0,14,0,0,0,20,0
28,Good,0,0,28,0,0,0,10,0
57,Moderate,0,0,27,0,0,0,57,2
183,Unhealthy,3,0,132,3,2,0,183,3
40,Good,1,0,31,0,0,0,40,0
52,Moderate,1,0,27,0,3,0,52,2
165,Unhealthy,6,0,74,1,5,0,165,3
68,Moderate,2,0,15,0,20,0,68,2
45,Good,1,0,20,0,0,0,45,0
92,Moderate,2,0,32,0,6,0,92,2
74,Moderate,1,0,29,0,6,0,74,2
88,Moderate,1,0,33,0,6,0,88,2
234,Very Unhealthy,1,0,47,0,0,0,234,5
45,Good,1,0,22,0,10,0,45,0
94,Moderate,1,0,37,0,5,0,94,2
79,Moderate,2,0,5,0,13,0,79,2
107,Unhealthy for Sensitive Groups,3,0,20,0,10,0,107,4
72,Moderate,1,0,35,0,10,0,72,2
161,Unhealthy,0,0,21,0,3,0,161,3
58,Moderate,1,0,6,0,4,0,58,2
62,Moderate,2,0,3,0,5,0,62,2
22,Good,0,0,22,0,0,0,14,0
43,Good,1,0,18,0,4,0,43,0
31,Good,0,0,18,0,1,0,31,0
57,Moderate,2,0,13,0,9,0,57,2
45,Good,1,0,43,0,3,0,45,0
41,Good,0,0,28,0,0,0,41,0
51,Moderate,0,0,29,0,0,0,51,2
78,Moderate,1,0,47,0,0,0,78,2
158,Unhealthy,0,0,33,0,0,0,158,3
35,Good,1,0,35,0,3,0,17,0
36,Good,0,0,36,0,0,0,33,0
35,Good,1,0,33,0,5,0,35,0
42,Good,0,0,32,0,1,0,42,0
74,Moderate,1,0,27,0,3,0,74,2
29,Good,1,0,14,0,1,0,29,0
53,Moderate,1,0,24,0,3,0,53,2
32,Good,1,0,31,0,3,0,32,0
36,Good,1,0,36,0,3,0,24,0
27,Good,1,0,27,0,0,0,8,0
51,Moderate,1,0,28,0,3,0,51,2
51,Moderate,1,0,38,0,1,0,51,2
166,Unhealthy,1,0,37,0,1,0,166,3
52,Moderate,2,0,19,0,13,0,52,2
20,Good,0,0,16,0,0,0,20,0
34,Good,1,0,34,0,0,0,21,0
39,Good,0,0,17,0,0,0,39,0
173,Unhealthy,3,0,173,2,2,0,171,3
40,Good,1,0,40,0,0,0,27,0
59,Moderate,1,0,40,0,1,0,59,2
65,Moderate,2,0,44,0,1,0,65,2
45,Good,1,0,23,0,9,0,45,0
106,Unhealthy for Sensitive Groups,1,0,40,0,0,0,106,4
39,Good,1,0,39,0,2,0,21,0
32,Good,0,0,32,0,0,0,13,0
33,Good,0,0,33,0,0,0,27,0
37,Good,0,0,25,0,0,0,37,0
31,Good,1,0,31,0,0,0,28,0
59,Moderate,1,0,33,0,2,0,59,2
37,Good,1,0,37,0,1,0,11,0
43,Good,1,0,43,0,0,0,21,0
45,Good,1,0,45,0,0,0,38,0
68,Moderate,0,0,19,0,0,0,68,2
44,Good,1,0,44,0,1,0,18,0
79,Moderate,0,0,25,0,0,0,79,2
55,Moderate,1,0,16,0,7,0,55,2
43,Good,1,0,43,0,1,0,27,0
79,Moderate,1,0,30,0,1,0,79,2
31,Good,0,0,20,0,0,0,31,0
201,Very Unhealthy,5,0,201,4,3,0,167,3
50,Good,0,0,15,0,0,0,50,0
155,Unhealthy,3,0,155,2,4,0,104,4
16,Good,0,0,12,0,0,0,16,0
24,Good,1,0,24,0,3,0,22,0
49,Good,2,0,1,0,2,0,49,0
67,Moderate,1,0,42,0,0,0,67,2
64,Moderate,1,0,37,0,1,0,64,2
33,Good,1,0,13,0,1,0,33,0
58,Moderate,2,0,44,0,1,0,58,2
51,Moderate,1,0,30,0,8,0,51,2
49,Good,1,0,26,0,3,0,49,0
99,Moderate,1,0,37,0,4,0,99,2
84,Moderate,1,0,31,0,1,0,84,2
43,Good,1,0,31,0,3,0,43,0
50,Good,1,0,23,0,5,0,50,0
47,Good,1,0,39,0,0,0,47,0
34,Good,1,0,34,0,1,0,34,0
52,Moderate,1,0,26,0,3,0,52,2
146,Unhealthy for Sensitive Groups,4,0,141,3,5,0,146,4
162,Unhealthy,1,0,41,0,0,0,162,3
47,Good,1,0,47,0,0,0,35,0
83,Moderate,2,0,40,0,4,0,83,2
23,Good,0,0,14,0,1,0,23,0
104,Unhealthy for Sensitive Groups,1,0,41,0,0,0,104,4
42,Good,1,0,42,0,1,0,39,0
111,Unhealthy for Sensitive Groups,3,0,5,0,4,0,111,4
150,Unhealthy,4,0,0,0,19,0,150,3
22,Good,0,0,16,0,0,0,22,0
46,Good,1,0,46,0,0,0,28,0
87,Moderate,1,0,39,0,2,0,87,2
44,Good,1,0,44,0,0,0,35,0
50,Good,1,0,11,0,2,0,50,0
52,Moderate,1,0,5,0,4,0,52,2
131,Unhealthy for Sensitive Groups,0,0,26,0,1,0,131,4
33,Good,1,0,30,0,3,0,33,0
50,Good,1,0,48,0,3,0,50,0
59,Moderate,2,0,17,0,0,0,59,2
30,Good,0,0,26,0,0,0,30,0
159,Unhealthy,3,0,159,2,1,0,118,4
127,Unhealthy for Sensitive Groups,4,0,6,0,46,0,127,4
188,Unhealthy,2,0,101,3,1,0,188,3
66,Moderate,2,0,2,0,6,0,66,2
50,Good,1,0,35,0,0,0,50,0
32,Good,1,0,23,0,1,0,32,0
108,Unhealthy for Sensitive Groups,3,0,26,0,1,0,108,4
76,Moderate,1,0,27,0,3,0,76,2
38,Good,1,0,8,0,2,0,38,0
30,Good,1,0,28,0,2,0,30,0
34,Good,1,0,13,0,0,0,34,0
35,Good,0,0,35,0,1,0,27,0
39,Good,1,0,39,0,0,0,7,0
65,Moderate,1,0,20,0,5,0,65,2
27,Good,1,0,26,0,1,0,27,0
58,Moderate,1,0,34,0,7,0,58,2
30,Good,0,0,26,0,3,0,30,0
136,Unhealthy for Sensitive Groups,3,0,136,3,1,0,94,2
144,Unhealthy for Sensitive Groups,6,0,34,0,3,0,144,4
41,Good,1,0,26,0,2,0,41,0
133,Unhealthy for Sensitive Groups,0,0,30,0,0,0,133,4
29,Good,0,0,29,0,2,0,27,0
23,Good,0,0,23,0,0,0,12,0
22,Good,0,0,9,0,1,0,22,0
25,Good,1,0,10,0,1,0,25,0
37,Good,1,0,37,0,2,0,25,0
36,Good,1,0,19,0,1,0,36,0
29,Good,1,0,10,0,2,0,29,0
53,Moderate,1,0,53,1,1,0,37,0
50,Good,1,0,50,0,1,0,28,0
23,Good,1,0,23,0,1,0,21,0
141,Unhealthy for Sensitive Groups,1,0,12,0,8,0,141,4
139,Unhealthy for Sensitive Groups,1,0,13,0,7,0,139,4
59,Moderate,1,0,23,0,0,0,59,2
204,Very Unhealthy,4,0,204,4,3,0,188,3
50,Good,1,0,26,0,3,0,50,0
65,Moderate,0,0,22,0,0,0,65,2
52,Moderate,1,0,52,1,1,0,36,0
37,Good,1,0,37,0,0,0,27,0
36,Good,1,0,9,0,2,0,36,0
57,Moderate,2,0,6,0,3,0,57,2
110,Unhealthy for Sensitive Groups,3,0,14,0,2,0,110,4
40,Good,1,0,40,0,0,0,14,0
40,Good,1,0,27,0,1,0,40,0
42,Good,1,0,38,0,3,0,42,0
87,Moderate,2,0,21,0,28,0,87,2
38,Good,1,0,38,0,2,0,29,0
162,Unhealthy,1,0,39,0,0,0,162,3
21,Good,0,0,21,0,0,0,21,0
15,Good,0,0,14,0,0,0,15,0
145,Unhealthy for Sensitive Groups,0,0,35,0,0,0,145,4
91,Moderate,2,0,22,0,1,0,91,2
55,Moderate,1,0,33,0,1,0,55,2
78,Moderate,1,0,46,0,0,0,78,2
39,Good,0,0,35,0,0,0,39,0
35,Good,1,0,25,0,2,0,35,0
228,Very Unhealthy,4,0,111,3,4,0,228,5
50,Good,0,0,27,0,0,0,50,0
34,Good,0,0,29,0,1,0,34,0
28,Good,0,0,28,0,2,0,27,0
80,Moderate,2,0,69,1,1,0,80,2
52,Moderate,1,0,17,0,0,0,52,2
154,Unhealthy,1,0,39,0,0,0,154,3
26,Good,1,0,26,0,4,0,26,0
17,Good,0,0,5,0,1,0,17,0
30,Good,2,0,12,0,0,0,30,0
27,Good,1,0,22,0,7,0,27,0
113,Unhealthy for Sensitive Groups,4,0,111,3,4,0,113,4
37,Good,1,0,22,0,9,0,37,0
65,Moderate,1,0,42,0,0,0,65,2
34,Good,0,0,34,0,1,0,26,0
58,Moderate,1,0,24,0,15,0,58,2
70,Moderate,1,0,25,0,4,0,70,2
500,Hazardous,3,0,143,3,4,0,428,1
26,Good,0,0,6,0,2,0,26,0
78,Moderate,1,0,28,0,3,0,78,2
60,Moderate,1,0,20,0,0,0,60,2
61,Moderate,1,0,17,0,3,0,61,2
25,Good,0,0,25,0,0,0,6,0
30,Good,1,0,28,0,2,0,30,0
30,Good,0,0,28,0,1,0,30,0
30,Good,0,0,30,0,2,0,30,0
166,Unhealthy,10,0,90,1,22,0,166,3
42,Good,2,0,15,0,0,0,42,0
105,Unhealthy for Sensitive Groups,3,0,91,1,2,0,105,4
33,Good,0,0,33,0,2,0,27,0
78,Moderate,1,0,44,0,5,0,78,2
39,Good,1,0,20,0,7,0,39,0
500,Hazardous,1,0,40,0,0,0,500,1
128,Unhealthy for Sensitive Groups,0,0,35,0,0,0,128,4
83,Moderate,2,0,22,0,7,0,83,2
48,Good,0,0,22,0,0,0,48,0
38,Good,1,0,38,0,3,0,37,0
66,Moderate,2,0,19,0,16,0,66,2
73,Moderate,2,0,15,0,6,0,73,2
43,Good,1,0,43,0,0,0,15,0
54,Moderate,1,0,35,0,2,0,54,2
48,Good,1,0,48,0,1,0,25,0
144,Unhealthy for Sensitive Groups,3,0,144,3,1,0,115,4
31,Good,1,0,28,0,2,0,31,0
63,Moderate,1,0,23,0,0,0,63,2
54,Moderate,1,0,31,0,6,0,54,2
45,Good,1,0,9,0,6,0,45,0
54,Moderate,1,0,31,0,6,0,54,2
47,Good,1,0,37,0,3,0,47,0
34,Good,0,0,12,0,1,0,34,0
67,Moderate,1,0,37,0,2,0,67,2
27,Good,1,0,27,0,1,0,13,0
47,Good,1,0,47,0,2,0,37,0
32,Good,1,0,29,0,1,0,32,0
79,Moderate,1,0,16,0,1,0,79,2
500,Hazardous,1,0,43,0,1,0,481,1
59,Moderate,1,0,24,0,13,0,59,2
59,Moderate,1,0,25,0,5,0,59,2
40,Good,1,0,25,0,3,0,40,0
51,Moderate,1,0,28,0,0,0,51,2
41,Good,0,0,27,0,2,0,41,0
34,Good,0,0,29,0,3,0,34,0
60,Moderate,1,0,24,0,4,0,60,2
163,Unhealthy,4,0,163,2,4,0,106,4
86,Moderate,1,0,43,0,1,0,86,2
82,Moderate,0,0,27,0,0,0,82,2
51,Moderate,1,0,34,0,0,0,51,2
48,Good,1,0,39,0,4,0,48,0
25,Good,1,0,22,0,1,0,25,0
42,Good,1,0,42,0,0,0,33,0
57,Moderate,2,0,16,0,12,0,57,2
166,Unhealthy,3,0,166,2,2,0,108,4
75,Moderate,2,0,6,0,8,0,75,2
56,Moderate,1,0,10,0,4,0,56,2
30,Good,0,0,30,0,1,0,26,0
39,Good,1,0,39,0,0,0,22,0
57,Moderate,1,0,32,0,2,0,57,2
57,Moderate,1,0,30,0,2,0,57,2
35,Good,1,0,14,0,0,0,35,0
31,Good,1,0,31,0,4,0,29,0
32,Good,0,0,29,0,1,0,32,0
76,Moderate,1,0,31,0,4,0,76,2
52,Moderate,1,0,20,0,0,0,52,2
46,Good,1,0,38,0,0,0,46,0
65,Moderate,1,0,43,0,0,0,65,2
74,Moderate,1,0,30,0,0,0,74,2
75,Moderate,2,0,19,0,4,0,75,2
101,Unhealthy for Sensitive Groups,2,0,13,0,6,0,101,4
51,Moderate,0,0,28,0,0,0,51,2
59,Moderate,0,0,23,0,0,0,59,2
170,Unhealthy,1,0,58,1,1,0,170,3
57,Moderate,1,0,38,0,0,0,57,2
500,Hazardous,3,0,47,0,9,0,500,1
84,Moderate,0,0,30,0,0,0,84,2
29,Good,1,0,14,0,1,0,29,0
49,Good,1,0,49,0,1,0,34,0
30,Good,1,0,28,0,2,0,30,0
98,Moderate,1,0,43,0,1,0,98,2
151,Unhealthy,1,0,25,0,1,0,151,3
47,Good,0,0,27,0,0,0,47,0
21,Good,0,0,15,0,0,0,21,0
168,Unhealthy,1,0,52,1,1,0,168,3
36,Good,1,0,24,0,4,0,36,0
151,Unhealthy,1,0,38,0,0,0,151,3
69,Moderate,1,0,32,0,5,0,69,2
40,Good,1,0,40,0,3,0,39,0
146,Unhealthy for Sensitive Groups,1,0,35,0,0,0,146,4
45,Good,1,0,45,0,0,0,20,0
61,Moderate,2,0,22,0,8,0,61,2
83,Moderate,2,0,19,0,13,0,83,2
112,Unhealthy for Sensitive Groups,3,0,112,3,1,0,99,2
28,Good,0,0,26,0,2,0,28,0
22,Good,0,0,22,0,0,0,7,0
72,Moderate,2,0,12,0,0,0,72,2
54,Moderate,1,0,54,1,1,0,38,0
20,Good,0,0,14,0,0,0,20,0
30,Good,1,0,25,0,2,0,30,0
54,Moderate,1,0,25,0,5,0,54,2
54,Moderate,0,0,25,0,0,0,54,2
41,Good,1,0,41,0,0,0,25,0
42,Good,0,0,15,0,0,0,42,0
30,Good,1,0,30,0,1,0,14,0
31,Good,0,0,31,0,2,0,28,0
33,Good,1,0,32,0,2,0,33,0
33,Good,1,0,23,0,4,0,33,0
30,Good,1,0,30,0,2,0,10,0
62,Moderate,1,0,10,0,6,0,62,2
65,Moderate,1,0,33,0,0,0,65,2
47,Good,1,0,47,0,1,0,41,0
64,Moderate,1,0,29,0,7,0,64,2
76,Moderate,3,0,11,0,5,0,76,2
62,Moderate,2,0,9,0,6,0,62,2
40,Good,1,0,40,0,2,0,34,0
45,Good,1,0,45,0,0,0,33,0
34,Good,1,0,26,0,0,0,34,0
36,Good,1,0,22,0,0,0,36,0
33,Good,1,0,33,0,2,0,23,0
84,Moderate,0,0,33,0,0,0,84,2
78,Moderate,2,0,13,0,27,0,78,2
170,Unhealthy,2,0,72,1,1,0,170,3
51,Moderate,1,0,40,0,0,0,51,2
59,Moderate,1,0,39,0,0,0,59,2
106,Unhealthy for Sensitive Groups,2,0,47,0,1,0,106,4
161,Unhealthy,0,0,36,0,0,0,161,3
99,Moderate,3,0,3,0,28,0,99,2
28,Good,1,0,28,0,3,0,27,0
74,Moderate,0,0,32,0,0,0,74,2
39,Good,0,0,29,0,1,0,39,0
41,Good,1,0,10,0,5,0,41,0
67,Moderate,1,0,45,0,5,0,67,2
35,Good,1,0,35,0,1,0,30,0
75,Moderate,2,0,8,0,27,0,75,2
31,Good,1,0,31,0,1,0,21,0
120,Unhealthy for Sensitive Groups,0,0,30,0,0,0,120,4
30,Good,0,0,16,0,0,0,30,0
304,Hazardous,1,0,48,0,1,0,268,5
55,Moderate,1,0,39,0,0,0,55,2
157,Unhealthy,2,0,157,2,3,0,135,4
232,Very Unhealthy,21,0,16,0,28,0,232,5
100,Unhealthy for Sensitive Groups,1,0,18,0,4,0,100,4
129,Unhealthy for Sensitive Groups,2,0,24,0,1,0,129,4
71,Moderate,2,0,28,0,5,0,71,2
25,Good,0,0,15,0,0,0,25,0
28,Good,1,0,16,0,2,0,28,0
21,Good,0,0,21,0,1,0,10,0
59,Moderate,1,0,31,0,1,0,59,2
75,Moderate,2,0,33,0,7,0,75,2
59,Moderate,1,0,27,0,2,0,59,2
48,Good,1,0,22,0,1,0,48,0
32,Good,1,0,32,0,0,0,28,0
74,Moderate,1,0,19,0,0,0,74,2
156,Unhealthy,2,0,73,1,0,0,156,3
148,Unhealthy for Sensitive Groups,3,0,87,1,2,0,148,4
35,Good,1,0,35,0,0,0,18,0
99,Moderate,2,0,15,0,13,0,99,2
84,Moderate,2,0,19,0,18,0,84,2
73,Moderate,2,0,73,1,1,0,47,0
68,Moderate,1,0,38,0,3,0,68,2
50,Good,1,0,39,0,0,0,50,0
38,Good,1,0,24,0,0,0,38,0
53,Moderate,1,0,32,0,4,0,53,2
23,Good,1,0,23,0,1,0,18,0
138,Unhealthy for Sensitive Groups,1,0,63,1,0,0,138,4
35,Good,1,0,6,0,2,0,35,0
77,Moderate,2,0,8,0,9,0,77,2
69,Moderate,2,0,3,0,6,0,69,2
84,Moderate,2,0,43,0,3,0,84,2
95,Moderate,2,0,62,1,1,0,95,2
70,Moderate,2,0,20,0,18,0,70,2
78,Moderate,2,0,30,0,0,0,78,2
51,Moderate,2,0,29,0,3,0,51,2
74,Moderate,2,0,74,1,1,0,68,2
89,Moderate,3,0,0,0,6,0,89,2
39,Good,1,0,39,0,0,0,29,0
104,Unhealthy for Sensitive Groups,3,0,5,0,17,0,104,4
70,Moderate,2,0,4,0,6,0,70,2
164,Unhealthy,3,0,164,2,0,0,164,3
28,Good,1,0,28,0,3,0,18,0
61,Moderate,2,0,12,0,17,0,61,2
19,Good,0,0,19,0,0,0,17,0
50,Good,1,0,13,0,5,0,50,0
78,Moderate,1,0,37,0,3,0,78,2
131,Unhealthy for Sensitive Groups,1,0,18,0,2,0,131,4
66,Moderate,1,0,44,0,1,0,66,2
103,Unhealthy for Sensitive Groups,1,0,44,0,0,0,103,4
98,Moderate,3,0,40,0,11,0,98,2
76,Moderate,2,0,7,0,8,0,76,2
25,Good,1,0,4,0,0,0,25,0
174,Unhealthy,1,0,48,0,0,0,174,3
55,Moderate,1,0,42,0,1,0,55,2
26,Good,0,0,26,0,2,0,14,0
73,Moderate,1,0,42,0,2,0,73,2
114,Unhealthy for Sensitive Groups,3,0,14,0,13,0,114,4
106,Unhealthy for Sensitive Groups,2,0,12,0,7,0,106,4
69,Moderate,1,0,22,0,4,0,69,2
167,Unhealthy,1,0,122,3,0,0,167,3
66,Moderate,1,0,30,0,3,0,66,2
72,Moderate,2,0,27,0,6,0,72,2
40,Good,1,0,40,0,1,0,10,0
74,Moderate,2,0,48,0,0,0,74,2
50,Good,1,0,33,0,7,0,50,0
72,Moderate,2,0,17,0,16,0,72,2
49,Good,1,0,18,0,0,0,49,0
55,Moderate,1,0,42,0,0,0,55,2
41,Good,1,0,21,0,3,0,41,0
58,Moderate,1,0,34,0,3,0,58,2
25,Good,1,0,22,0,3,0,25,0
35,Good,1,0,3,0,0,0,35,0
45,Good,1,0,27,0,2,0,45,0
14,Good,1,0,4,0,0,0,14,0
58,Moderate,1,0,35,0,2,0,58,2
151,Unhealthy,4,0,43,0,4,0,151,3
67,Moderate,2,0,7,0,9,0,67,2
191,Unhealthy,9,0,35,0,4,0,191,3
37,Good,1,0,37,0,2,0,31,0
54,Moderate,0,0,21,0,0,0,54,2
222,Very Unhealthy,5,0,222,4,7,0,163,3
29,Good,0,0,29,0,1,0,28,0
84,Moderate,2,0,25,0,1,0,84,2
165,Unhealthy,1,0,44,0,0,0,165,3
158,Unhealthy,3,0,156,2,1,0,158,3
100,Unhealthy for Sensitive Groups,1,0,29,0,1,0,100,4
84,Moderate,4,0,23,0,1,0,84,2
163,Unhealthy,3,0,128,3,1,0,163,3
22,Good,1,0,20,0,5,0,22,0
41,Good,1,0,41,0,1,0,30,0
71,Moderate,2,0,22,0,11,0,71,2
67,Moderate,1,0,32,0,2,0,67,2
55,Moderate,1,0,5,0,7,0,55,2
33,Good,1,0,33,0,3,0,21,0
66,Moderate,1,0,44,0,1,0,66,2
29,Good,1,0,29,0,4,0,26,0
23,Good,0,0,13,0,1,0,23,0
96,Moderate,1,0,24,0,3,0,96,2
69,Moderate,1,0,22,0,4,0,69,2
56,Moderate,1,0,27,0,5,0,56,2
67,Moderate,1,0,38,0,1,0,67,2
119,Unhealthy for Sensitive Groups,1,0,33,0,0,0,119,4
79,Moderate,2,0,31,0,6,0,79,2
56,Moderate,1,0,36,0,0,0,56,2
44,Good,1,0,44,0,0,0,10,0
110,Unhealthy for Sensitive Groups,2,0,33,0,1,0,110,4
37,Good,1,0,22,0,15,0,37,0
24,Good,0,0,17,0,0,0,24,0
43,Good,1,0,43,0,1,0,22,0
60,Moderate,1,0,26,0,0,0,60,2
66,Moderate,1,0,30,0,3,0,66,2
67,Moderate,1,0,36,0,4,0,67,2
47,Good,1,0,27,0,9,0,47,0
172,Unhealthy,8,0,1,0,17,0,172,3
67,Moderate,1,0,7,0,20,0,67,2
61,Moderate,1,0,34,0,4,0,61,2
74,Moderate,1,0,39,0,2,0,74,2
62,Moderate,1,0,42,0,2,0,62,2
80,Moderate,2,0,18,0,8,0,80,2
31,Good,1,0,31,0,0,0,21,0
69,Moderate,2,0,48,0,0,0,69,2
53,Moderate,1,0,37,0,4,0,53,2
61,Moderate,2,0,5,0,12,0,61,2
172,Unhealthy,5,0,33,0,6,0,172,3
62,Moderate,1,0,33,0,1,0,62,2
24,Good,0,0,23,0,0,0,24,0
220,Very Unhealthy,9,0,8,0,28,0,220,5
132,Unhealthy for Sensitive Groups,3,0,79,1,2,0,132,4
119,Unhealthy for Sensitive Groups,1,0,119,3,0,0,76,2
56,Moderate,1,0,25,0,3,0,56,2
36,Good,1,0,22,0,0,0,36,0
87,Moderate,1,0,37,0,3,0,87,2
45,Good,1,0,25,0,2,0,45,0
26,Good,1,0,26,0,5,0,25,0
18,Good,1,0,4,0,3,0,18,0
43,Good,1,0,28,0,7,0,43,0
65,Moderate,1,0,36,0,2,0,65,2
70,Moderate,1,0,40,0,1,0,70,2
63,Moderate,2,0,31,0,9,0,63,2
64,Moderate,2,0,31,0,10,0,64,2
68,Moderate,1,0,39,0,3,0,68,2
59,Moderate,0,0,26,0,0,0,59,2
70,Moderate,2,0,27,0,6,0,70,2
50,Good,1,0,22,0,7,0,50,0
63,Moderate,1,0,30,0,2,0,63,2
31,Good,1,0,31,0,0,0,20,0
93,Moderate,2,0,54,1,1,0,93,2
39,Good,1,0,37,0,0,0,39,0
160,Unhealthy,8,0,0,0,5,0,160,3
19,Good,0,0,17,0,3,0,19,0
65,Moderate,2,0,0,0,5,0,65,2
53,Moderate,1,0,28,0,2,0,53,2
57,Moderate,1,0,30,0,1,0,57,2
71,Moderate,2,0,28,0,6,0,71,2
56,Moderate,1,0,36,0,2,0,56,2
46,Good,1,0,30,0,7,0,46,0
32,Good,1,0,32,0,3,0,22,0
67,Moderate,1,0,37,0,4,0,67,2
47,Good,1,0,30,0,7,0,47,0
73,Moderate,2,0,26,0,1,0,73,2
68,Moderate,1,0,36,0,2,0,68,2
156,Unhealthy,2,0,83,1,0,0,156,3
42,Good,0,0,21,0,0,0,42,0
53,Moderate,1,0,31,0,0,0,53,2
58,Moderate,2,0,35,0,6,0,58,2
56,Moderate,1,0,24,0,9,0,56,2
77,Moderate,2,0,14,0,0,0,77,2
77,Moderate,2,0,28,0,2,0,77,2
126,Unhealthy for Sensitive Groups,1,0,32,0,0,0,126,4
88,Moderate,2,0,21,0,17,0,88,2
69,Moderate,2,0,23,0,4,0,69,2
169,Unhealthy,1,0,54,1,0,0,169,3
142,Unhealthy for Sensitive Groups,1,0,40,0,0,0,142,4
55,Moderate,1,0,17,0,10,0,55,2
222,Very Unhealthy,4,0,3,0,20,0,222,5
78,Moderate,2,0,48,0,1,0,78,2
30,Good,1,0,30,0,3,0,28,0
67,Moderate,1,0,31,0,2,0,67,2
60,Moderate,1,0,25,0,4,0,60,2
55,Moderate,1,0,43,0,1,0,55,2
53,Moderate,1,0,31,0,6,0,53,2
49,Good,1,0,10,0,3,0,49,0
24,Good,1,0,24,0,5,0,24,0
101,Unhealthy for Sensitive Groups,2,0,15,0,4,0,101,4
67,Moderate,1,0,21,0,2,0,67,2
52,Moderate,1,0,39,0,1,0,52,2
38,Good,1,0,24,0,6,0,38,0
65,Moderate,1,0,44,0,0,0,65,2
56,Moderate,1,0,39,0,2,0,56,2
28,Good,0,0,15,0,0,0,28,0
39,Good,1,0,35,0,0,0,39,0
60,Moderate,1,0,29,0,2,0,60,2
65,Moderate,1,0,26,0,7,0,65,2
40,Good,1,0,2,0,0,0,40,0
61,Moderate,2,0,23,0,13,0,61,2
152,Unhealthy,1,0,67,1,0,0,152,3
38,Good,1,0,29,0,5,0,38,0
43,Good,1,0,38,0,2,0,43,0
168,Unhealthy,4,0,167,2,1,0,168,3
58,Moderate,1,0,10,0,15,0,58,2
39,Good,1,0,39,0,0,0,14,0
107,Unhealthy for Sensitive Groups,2,0,17,0,3,0,107,4
22,Good,0,0,22,0,0,0,17,0
168,Unhealthy,3,0,168,2,1,0,152,3
86,Moderate,3,0,60,1,1,0,86,2
45,Good,1,0,26,0,0,0,45,0
77,Moderate,2,0,7,0,5,0,77,2
31,Good,1,0,26,0,0,0,31,0
62,Moderate,1,0,25,0,2,0,62,2
88,Moderate,1,0,44,0,0,0,88,2
151,Unhealthy,2,0,117,3,0,0,151,3
61,Moderate,1,0,38,0,3,0,61,2
32,Good,1,0,5,0,1,0,32,0
123,Unhealthy for Sensitive Groups,4,0,123,3,1,0,123,4
62,Moderate,2,0,27,0,7,0,62,2
39,Good,1,0,16,0,0,0,39,0
39,Good,1,0,24,0,3,0,39,0
54,Moderate,1,0,29,0,3,0,54,2
73,Moderate,2,0,3,0,20,0,73,2
43,Good,0,0,25,0,0,0,43,0
55,Moderate,1,0,30,0,5,0,55,2
33,Good,1,0,33,0,1,0,27,0
51,Moderate,2,0,16,0,15,0,51,2
37,Good,1,0,37,0,0,0,12,0
113,Unhealthy for Sensitive Groups,1,0,20,0,1,0,113,4
57,Moderate,1,0,26,0,8,0,57,2
